SID,NAME,typhoon_id,measure_type,station_id,station_name,station_lat,station_lon,distance_to_landfall_km,observation_time_local,observation_time_utc,time_offset_hours,tdb_wind_ms,averaging_window_minutes,codis_wind_ms,codis_observation_time_utc,tdb_minus_codis_ms,comparison_status,source_url,raw_sha256,evidence_label
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0E810,西湖,24.56,120.75,111.51599717211438,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,17.1,,17.1,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0E820,獅潭,24.54,120.92,94.286560905706,2017-07-30T02:00:00+08:00,2017-07-29T18:00:00+00:00,6.346975904722222,9.8,,9.8,2017-07-29T18:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0E830,苑裡,24.44,120.65,122.05723709793686,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,9.7,,9.7,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0E850,大河,24.62,120.95,91.75705057075176,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,7.8,,7.8,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F000,大肚,24.15,120.57,136.60605168432602,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,4.0,,4.0,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F0A0,雪山圈谷,24.39,121.24,63.890763623853275,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,8.6,,9.5,2017-07-28T23:00:00+00:00,-0.9000000000000004,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F0B0,石岡,24.28,120.78,112.07381384859708,2017-07-30T01:00:00+08:00,2017-07-29T17:00:00+00:00,5.346975904722222,8.0,,8.0,2017-07-29T17:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F0C0,中坑,24.25,120.9,101.33775647534101,2017-07-30T01:00:00+08:00,2017-07-29T17:00:00+00:00,5.346975904722222,9.3,,9.3,2017-07-29T17:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F850,東勢,24.25,120.83,108.10434016452206,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,7.4,,7.4,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F861,梨山,24.25,121.24,69.3930746229002,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,13.2,,13.2,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F930,大甲,24.35,120.64,124.32907478323217,2017-07-30T01:00:00+08:00,2017-07-29T17:00:00+00:00,5.346975904722222,4.2,,4.2,2017-07-29T17:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F970,大坑,24.17,120.72,121.48739883551814,2017-07-30T02:00:00+08:00,2017-07-29T18:00:00+00:00,6.346975904722222,5.7,,5.7,2017-07-29T18:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9A0,中竹林,24.1,120.75,121.50325772257237,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,2.6,,2.6,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9I0,神岡,24.27,120.66,124.13955768677485,2017-07-30T01:00:00+08:00,2017-07-29T17:00:00+00:00,5.346975904722222,6.7,,6.7,2017-07-29T17:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9K0,大安,24.35,120.59,129.32670011898705,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,9.3,,9.3,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9L0,后里,24.31,120.73,116.22189728622709,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,5.9,,5.9,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9M0,豐原,24.25,120.72,118.81350417968278,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,4.0,,4.0,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9N0,大里,24.09,120.7,126.605943999535,2017-07-29T22:00:00+08:00,2017-07-29T14:00:00+00:00,2.3469759047222225,5.6,,5.6,2017-07-29T14:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9O0,潭子,24.21,120.7,122.01141833030921,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,2.1,,2.1,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9P0,清水,24.31,120.56,133.09559607604882,2017-07-29T22:00:00+08:00,2017-07-29T14:00:00+00:00,2.3469759047222225,7.2,,7.2,2017-07-29T14:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9Q0,外埔,24.35,120.71,117.34159313905455,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,9.4,,9.4,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9R0,龍井,24.18,120.53,139.48069624046082,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,10.4,,10.4,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9S0,烏日,24.11,120.62,133.3122777979152,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,5.8,,5.8,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9T0,西屯,24.18,120.64,128.8196703109754,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,3.6,,3.6,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9U0,南屯,24.14,120.64,130.25296471886227,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,4.3,,4.3,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9V0,新社,24.2,120.82,110.81235697539147,2017-07-29T22:00:00+08:00,2017-07-29T14:00:00+00:00,2.3469759047222225,7.9,,7.9,2017-07-29T14:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9X0,大雅(中科園區),24.22,120.62,129.4765541298809,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,9.3,,9.3,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9Y0,桃山,24.43,121.3,56.975543963485,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,8.0,,8.0,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0F9Z0,雪山東峰,24.39,121.27,60.95116439962664,2017-07-29T20:00:00+08:00,2017-07-29T12:00:00+00:00,0.34697590472222223,11.7,,11.7,2017-07-29T12:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,a68bf80496ee1a6d9d8dcec9bdf7ce9d45ee69df09743dc5f47e664a890eed53,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G620,芬園,24.02,120.62,137.18384936568577,2017-07-30T03:00:00+08:00,2017-07-29T19:00:00+00:00,7.346975904722222,5.1,,5.1,2017-07-29T19:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G640,鹿港,24.08,120.43,152.57008046791762,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,7.4,,7.4,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G650,員林,23.95,120.59,143.32329103485756,2017-07-30T04:00:00+08:00,2017-07-29T20:00:00+00:00,8.346975904722223,4.0,,4.0,2017-07-29T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G660,溪湖,23.95,120.48,153.36284538141496,2017-07-30T06:00:00+08:00,2017-07-29T22:00:00+00:00,10.346975904722221,2.9,,2.9,2017-07-29T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G720,溪州,23.85,120.5,156.63384103974323,2017-07-30T04:00:00+08:00,2017-07-29T20:00:00+00:00,8.346975904722223,8.7,,8.7,2017-07-29T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G730,二林,23.9,120.38,164.92826762534827,2017-07-30T06:00:00+08:00,2017-07-29T22:00:00+00:00,10.346975904722221,5.6,,5.6,2017-07-29T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G740,大城,23.85,120.32,172.84377181795853,2017-07-30T07:00:00+08:00,2017-07-29T23:00:00+00:00,11.346975904722221,5.2,,5.2,2017-07-29T23:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G750,竹塘,23.85,120.38,167.39363705770091,2017-07-30T04:00:00+08:00,2017-07-29T20:00:00+00:00,8.346975904722223,4.7,,4.7,2017-07-29T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G770,福興,24.04,120.44,153.161698223674,2017-07-30T06:00:00+08:00,2017-07-29T22:00:00+00:00,10.346975904722221,4.4,,4.4,2017-07-29T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G780,秀水,24.03,120.5,147.91505704768602,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,7.5,,7.5,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G790,花壇,24.02,120.55,143.67297560865654,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,2.5,,2.5,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G800,埔鹽,24.0,120.43,155.76011157844542,2017-07-30T06:00:00+08:00,2017-07-29T22:00:00+00:00,10.346975904722221,8.3,,8.3,2017-07-29T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G810,埔心,23.95,120.53,148.77975698643988,2017-07-29T22:00:00+08:00,2017-07-29T14:00:00+00:00,2.3469759047222225,4.4,,4.4,2017-07-29T14:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G820,田尾,23.9,120.51,153.09854558542696,2017-07-29T22:00:00+08:00,2017-07-29T14:00:00+00:00,2.3469759047222225,4.1,,4.1,2017-07-29T14:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G830,埤頭,23.87,120.45,160.05010491936886,2017-07-30T03:00:00+08:00,2017-07-29T19:00:00+00:00,7.346975904722222,8.7,,8.7,2017-07-29T19:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G840,北斗,23.88,120.51,154.1391554567075,2017-07-30T06:00:00+08:00,2017-07-29T22:00:00+00:00,10.346975904722221,2.4,,2.4,2017-07-29T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G850,田中,23.86,120.59,148.13979464445623,2017-07-30T04:00:00+08:00,2017-07-29T20:00:00+00:00,8.346975904722223,7.3,,7.3,2017-07-29T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G860,社頭,23.9,120.59,145.93405221536366,2017-07-29T23:00:00+08:00,2017-07-29T15:00:00+00:00,3.3469759047222225,4.0,,4.0,2017-07-29T15:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G870,芳苑,23.92,120.32,169.54129309068975,2017-07-30T03:00:00+08:00,2017-07-29T19:00:00+00:00,7.346975904722222,5.8,,5.8,2017-07-29T19:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G880,二水,23.81,120.62,148.46492812465155,2017-07-29T16:00:00+08:00,2017-07-29T08:00:00+00:00,-3.6530240952777775,3.7,,3.7,2017-07-29T08:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0G890,伸港,24.15,120.48,145.3028000966104,2017-07-30T03:00:00+08:00,2017-07-29T19:00:00+00:00,7.346975904722222,7.1,,7.1,2017-07-29T19:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0H890,埔里,23.97,120.95,110.67626984306673,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,5.4,,5.4,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0H950,中寮,23.88,120.77,131.4392925536812,2017-07-29T20:00:00+08:00,2017-07-29T12:00:00+00:00,0.34697590472222223,1.9,,1.9,2017-07-29T12:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0H960,草屯,23.97,120.68,134.18327778983834,2017-07-30T04:00:00+08:00,2017-07-29T20:00:00+00:00,8.346975904722223,7.4,,7.4,2017-07-29T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0H990,昆陽,24.12,121.27,74.58278111818957,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,16.4,,16.4,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0H9A0,神木村,23.53,120.84,151.46885535790582,2017-07-30T04:00:00+08:00,2017-07-29T20:00:00+00:00,8.346975904722223,4.0,,4.0,2017-07-29T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0H9C0,合歡山,24.14,121.27,73.2387599001116,2017-07-30T06:00:00+08:00,2017-07-29T22:00:00+00:00,10.346975904722221,5.1,,6.0,2017-07-28T23:00:00+00:00,-0.9000000000000004,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0I010,廬山,24.03,121.18,87.96927793473581,2017-07-29T21:00:00+08:00,2017-07-29T13:00:00+00:00,1.3469759047222223,4.4,,4.4,2017-07-29T13:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
2017206N13129,NESAT,201709,AUTOPRECP_WIND,C0I080,信義,23.69,120.85,138.1298191368487,2017-07-29T23:59:00+08:00,2017-07-29T15:59:00+00:00,4.3303092380555555,1.0,,1.0,2017-07-29T15:59:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,26325b44bc36ef78ca3128d1985f6f80e586f49bbfc1d4e01aaa50d1543d34f5,[验证过]
