SID,SEASON,NAME,time,DIST2LAND,fold,v_m12_kt,v_m6_kt,v_0_kt,v_p6_kt,v_p12_kt,v_m12_ms,v_m6_ms,v_0_ms,v_p6_ms,v_p12_ms,future_drop_ms,future_rebound_ms,past_drop_ms,past_rebound_ms,event,past_event,threshold_ms,p_climatology,p_persistence
2004158N07142,2004,CHANTHU,2004-06-09 00:00:00+00:00,10,3,30.0,30.0,35.0,35.0,40.0,15.43332,15.43332,18.00554,18.00554,20.57776,0.0,2.5722200000000015,0.0,2.5722199999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-09 06:00:00+00:00,0,3,30.0,35.0,35.0,40.0,45.0,15.43332,18.00554,18.00554,20.57776,23.14998,-2.5722200000000015,2.572219999999998,-2.5722199999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-09 12:00:00+00:00,0,3,35.0,35.0,40.0,45.0,45.0,18.00554,18.00554,20.57776,23.14998,23.14998,-2.572219999999998,0.0,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-09 18:00:00+00:00,93,3,35.0,40.0,45.0,45.0,45.0,18.00554,20.57776,23.14998,23.14998,23.14998,0.0,0.0,-2.5722200000000015,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-10 00:00:00+00:00,55,3,40.0,45.0,45.0,45.0,45.0,20.57776,23.14998,23.14998,23.14998,23.14998,0.0,0.0,-2.572219999999998,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-10 06:00:00+00:00,55,3,45.0,45.0,45.0,45.0,45.0,23.14998,23.14998,23.14998,23.14998,23.14998,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-10 12:00:00+00:00,148,3,45.0,45.0,45.0,45.0,45.0,23.14998,23.14998,23.14998,23.14998,23.14998,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-10 18:00:00+00:00,250,3,45.0,45.0,45.0,45.0,50.0,23.14998,23.14998,23.14998,23.14998,25.7222,0.0,2.5722200000000015,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-11 00:00:00+00:00,372,3,45.0,45.0,45.0,50.0,55.0,23.14998,23.14998,23.14998,25.7222,28.294420000000002,-2.5722200000000015,2.5722200000000015,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-11 06:00:00+00:00,489,3,45.0,45.0,50.0,55.0,60.0,23.14998,23.14998,25.7222,28.294420000000002,30.86664,-2.5722200000000015,2.572219999999998,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-11 12:00:00+00:00,499,3,45.0,50.0,55.0,60.0,65.0,23.14998,25.7222,28.294420000000002,30.86664,33.43886,-2.572219999999998,2.572219999999998,-2.5722200000000015,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-11 18:00:00+00:00,365,3,50.0,55.0,60.0,65.0,75.0,25.7222,28.294420000000002,30.86664,33.43886,38.5833,-2.572219999999998,5.144440000000003,-2.5722200000000015,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-12 00:00:00+00:00,226,3,55.0,60.0,65.0,75.0,65.0,28.294420000000002,30.86664,33.43886,38.5833,33.43886,-5.144440000000003,-5.144440000000003,-2.572219999999998,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-12 06:00:00+00:00,87,3,60.0,65.0,75.0,65.0,50.0,30.86664,33.43886,38.5833,33.43886,25.7222,5.144440000000003,-7.716659999999997,-2.572219999999998,5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004158N07142,2004,CHANTHU,2004-06-12 12:00:00+00:00,0,3,65.0,75.0,65.0,50.0,35.0,33.43886,38.5833,33.43886,25.7222,18.00554,7.716659999999997,-7.716660000000001,-5.144440000000003,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-13 06:00:00+00:00,1080,3,25.0,30.0,30.0,30.0,35.0,12.8611,15.43332,15.43332,15.43332,18.00554,0.0,2.5722199999999997,-2.5722199999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-13 12:00:00+00:00,1070,3,30.0,30.0,30.0,35.0,45.0,15.43332,15.43332,15.43332,18.00554,23.14998,-2.5722199999999997,5.1444399999999995,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-13 18:00:00+00:00,1070,3,30.0,30.0,35.0,45.0,55.0,15.43332,15.43332,18.00554,23.14998,28.294420000000002,-5.1444399999999995,5.144440000000003,0.0,2.5722199999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-14 00:00:00+00:00,1113,3,30.0,35.0,45.0,55.0,55.0,15.43332,18.00554,23.14998,28.294420000000002,28.294420000000002,-5.144440000000003,0.0,-2.5722199999999997,5.1444399999999995,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-14 06:00:00+00:00,1140,3,35.0,45.0,55.0,55.0,65.0,18.00554,23.14998,28.294420000000002,28.294420000000002,33.43886,0.0,5.144439999999996,-5.1444399999999995,5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-14 12:00:00+00:00,1180,3,45.0,55.0,55.0,65.0,70.0,23.14998,28.294420000000002,28.294420000000002,33.43886,36.01108,-5.144439999999996,2.5722200000000015,-5.144440000000003,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-14 18:00:00+00:00,1232,3,55.0,55.0,65.0,70.0,90.0,28.294420000000002,28.294420000000002,33.43886,36.01108,46.29996,-2.5722200000000015,10.288879999999999,0.0,5.144439999999996,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-15 00:00:00+00:00,1247,3,55.0,65.0,70.0,90.0,120.0,28.294420000000002,33.43886,36.01108,46.29996,61.73328,-10.288879999999999,15.433320000000002,-5.144439999999996,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-15 06:00:00+00:00,1240,3,65.0,70.0,90.0,120.0,145.0,33.43886,36.01108,46.29996,61.73328,74.59438,-15.433320000000002,12.8611,-2.5722200000000015,10.288879999999999,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-15 12:00:00+00:00,1223,3,70.0,90.0,120.0,145.0,150.0,36.01108,46.29996,61.73328,74.59438,77.1666,-12.8611,2.5722200000000015,-10.288879999999999,15.433320000000002,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-15 18:00:00+00:00,1228,3,90.0,120.0,145.0,150.0,155.0,46.29996,61.73328,74.59438,77.1666,79.73882,-2.5722200000000015,2.5722200000000015,-15.433320000000002,12.8611,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-16 00:00:00+00:00,1214,3,120.0,145.0,150.0,155.0,155.0,61.73328,74.59438,77.1666,79.73882,79.73882,-2.5722200000000015,0.0,-12.8611,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-16 06:00:00+00:00,1180,3,145.0,150.0,155.0,155.0,155.0,74.59438,77.1666,79.73882,79.73882,79.73882,0.0,0.0,-2.5722200000000015,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-16 12:00:00+00:00,1158,3,150.0,155.0,155.0,155.0,150.0,77.1666,79.73882,79.73882,79.73882,77.1666,0.0,-2.5722200000000015,-2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-16 18:00:00+00:00,1150,3,155.0,155.0,155.0,150.0,140.0,79.73882,79.73882,79.73882,77.1666,72.02216,2.5722200000000015,-5.144440000000003,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-17 00:00:00+00:00,1103,3,155.0,155.0,150.0,140.0,130.0,79.73882,79.73882,77.1666,72.02216,66.87772,5.144440000000003,-5.144440000000003,0.0,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-17 06:00:00+00:00,1047,3,155.0,150.0,140.0,130.0,120.0,79.73882,77.1666,72.02216,66.87772,61.73328,5.144440000000003,-5.144439999999996,2.5722200000000015,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-17 12:00:00+00:00,1004,3,150.0,140.0,130.0,120.0,120.0,77.1666,72.02216,66.87772,61.73328,61.73328,5.144439999999996,0.0,5.144440000000003,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-17 18:00:00+00:00,942,3,140.0,130.0,120.0,120.0,125.0,72.02216,66.87772,61.73328,61.73328,64.3055,0.0,2.5722199999999944,5.144440000000003,-5.144439999999996,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-18 00:00:00+00:00,925,3,130.0,120.0,120.0,125.0,130.0,66.87772,61.73328,61.73328,64.3055,66.87772,-2.5722199999999944,2.5722200000000015,5.144439999999996,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-18 06:00:00+00:00,941,3,120.0,120.0,125.0,130.0,125.0,61.73328,61.73328,64.3055,66.87772,64.3055,-2.5722200000000015,-2.5722200000000015,0.0,2.5722199999999944,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-18 12:00:00+00:00,863,3,120.0,125.0,130.0,125.0,120.0,61.73328,64.3055,66.87772,64.3055,61.73328,2.5722200000000015,-2.5722199999999944,-2.5722199999999944,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-18 18:00:00+00:00,844,3,125.0,130.0,125.0,120.0,120.0,64.3055,66.87772,64.3055,61.73328,61.73328,2.5722199999999944,0.0,-2.5722200000000015,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-19 00:00:00+00:00,803,3,130.0,125.0,120.0,120.0,115.0,66.87772,64.3055,61.73328,61.73328,59.16106,0.0,-2.5722200000000015,2.5722200000000015,-2.5722199999999944,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-19 06:00:00+00:00,741,3,125.0,120.0,120.0,115.0,100.0,64.3055,61.73328,61.73328,59.16106,51.4444,2.5722200000000015,-7.716659999999997,2.5722199999999944,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-19 12:00:00+00:00,728,3,120.0,120.0,115.0,100.0,90.0,61.73328,61.73328,59.16106,51.4444,46.29996,7.716659999999997,-5.144440000000003,0.0,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-19 18:00:00+00:00,618,3,120.0,115.0,100.0,90.0,80.0,61.73328,59.16106,51.4444,46.29996,41.15552,5.144440000000003,-5.144439999999996,2.5722200000000015,-7.716659999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-20 00:00:00+00:00,465,3,115.0,100.0,90.0,80.0,70.0,59.16106,51.4444,46.29996,41.15552,36.01108,5.144439999999996,-5.144440000000003,7.716659999999997,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-20 06:00:00+00:00,313,3,100.0,90.0,80.0,70.0,65.0,51.4444,46.29996,41.15552,36.01108,33.43886,5.144440000000003,-2.5722200000000015,5.144440000000003,-5.144439999999996,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-20 12:00:00+00:00,177,3,90.0,80.0,70.0,65.0,60.0,46.29996,41.15552,36.01108,33.43886,30.86664,2.5722200000000015,-2.572219999999998,5.144439999999996,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-20 18:00:00+00:00,88,3,80.0,70.0,65.0,60.0,50.0,41.15552,36.01108,33.43886,30.86664,25.7222,2.572219999999998,-5.1444399999999995,5.144440000000003,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004164N06139,2004,DIANMU,2004-06-21 00:00:00+00:00,43,3,70.0,65.0,60.0,50.0,40.0,36.01108,33.43886,30.86664,25.7222,20.57776,5.1444399999999995,-5.1444399999999995,2.5722200000000015,-2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-23 18:00:00+00:00,1759,3,25.0,35.0,40.0,45.0,50.0,12.8611,18.00554,20.57776,23.14998,25.7222,-2.572219999999998,2.5722200000000015,-5.1444399999999995,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-24 00:00:00+00:00,1640,3,35.0,40.0,45.0,50.0,50.0,18.00554,20.57776,23.14998,25.7222,25.7222,-2.5722200000000015,0.0,-2.5722200000000015,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-24 06:00:00+00:00,1508,3,40.0,45.0,50.0,50.0,50.0,20.57776,23.14998,25.7222,25.7222,25.7222,0.0,0.0,-2.572219999999998,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-24 12:00:00+00:00,1325,3,45.0,50.0,50.0,50.0,55.0,23.14998,25.7222,25.7222,25.7222,28.294420000000002,0.0,2.5722200000000015,-2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-24 18:00:00+00:00,1176,3,50.0,50.0,50.0,55.0,55.0,25.7222,25.7222,25.7222,28.294420000000002,28.294420000000002,-2.5722200000000015,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-25 00:00:00+00:00,1056,3,50.0,50.0,55.0,55.0,55.0,25.7222,25.7222,28.294420000000002,28.294420000000002,28.294420000000002,0.0,0.0,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-25 06:00:00+00:00,947,3,50.0,55.0,55.0,55.0,50.0,25.7222,28.294420000000002,28.294420000000002,28.294420000000002,25.7222,0.0,-2.5722200000000015,-2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-25 12:00:00+00:00,855,3,55.0,55.0,55.0,50.0,45.0,28.294420000000002,28.294420000000002,28.294420000000002,25.7222,23.14998,2.5722200000000015,-2.5722200000000015,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-25 18:00:00+00:00,775,3,55.0,55.0,50.0,45.0,45.0,28.294420000000002,28.294420000000002,25.7222,23.14998,23.14998,2.5722200000000015,0.0,0.0,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-26 00:00:00+00:00,686,3,55.0,50.0,45.0,45.0,50.0,28.294420000000002,25.7222,23.14998,23.14998,25.7222,0.0,2.5722200000000015,2.5722200000000015,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-26 06:00:00+00:00,619,3,50.0,45.0,45.0,50.0,55.0,25.7222,23.14998,23.14998,25.7222,28.294420000000002,-2.5722200000000015,2.5722200000000015,2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-26 12:00:00+00:00,573,3,45.0,45.0,50.0,55.0,60.0,23.14998,23.14998,25.7222,28.294420000000002,30.86664,-2.5722200000000015,2.572219999999998,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-26 18:00:00+00:00,574,3,45.0,50.0,55.0,60.0,65.0,23.14998,25.7222,28.294420000000002,30.86664,33.43886,-2.572219999999998,2.572219999999998,-2.5722200000000015,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-27 00:00:00+00:00,538,3,50.0,55.0,60.0,65.0,75.0,25.7222,28.294420000000002,30.86664,33.43886,38.5833,-2.572219999999998,5.144440000000003,-2.5722200000000015,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-27 06:00:00+00:00,503,3,55.0,60.0,65.0,75.0,90.0,28.294420000000002,30.86664,33.43886,38.5833,46.29996,-5.144440000000003,7.716659999999997,-2.572219999999998,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-27 12:00:00+00:00,484,3,60.0,65.0,75.0,90.0,100.0,30.86664,33.43886,38.5833,46.29996,51.4444,-7.716659999999997,5.144440000000003,-2.572219999999998,5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-27 18:00:00+00:00,433,3,65.0,75.0,90.0,100.0,115.0,33.43886,38.5833,46.29996,51.4444,59.16106,-5.144440000000003,7.716659999999997,-5.144440000000003,7.716659999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-28 00:00:00+00:00,391,3,75.0,90.0,100.0,115.0,115.0,38.5833,46.29996,51.4444,59.16106,59.16106,-7.716659999999997,0.0,-7.716659999999997,5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-28 06:00:00+00:00,348,3,90.0,100.0,115.0,115.0,120.0,46.29996,51.4444,59.16106,59.16106,61.73328,0.0,2.5722200000000015,-5.144440000000003,7.716659999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-28 12:00:00+00:00,285,3,100.0,115.0,115.0,120.0,125.0,51.4444,59.16106,59.16106,61.73328,64.3055,-2.5722200000000015,2.5722199999999944,-7.716659999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-28 18:00:00+00:00,234,3,115.0,115.0,120.0,125.0,125.0,59.16106,59.16106,61.73328,64.3055,64.3055,-2.5722199999999944,0.0,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-29 00:00:00+00:00,194,3,115.0,120.0,125.0,125.0,125.0,59.16106,61.73328,64.3055,64.3055,64.3055,0.0,0.0,-2.5722200000000015,2.5722199999999944,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-29 06:00:00+00:00,147,3,120.0,125.0,125.0,125.0,125.0,61.73328,64.3055,64.3055,64.3055,64.3055,0.0,0.0,-2.5722199999999944,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-29 12:00:00+00:00,92,3,125.0,125.0,125.0,125.0,110.0,64.3055,64.3055,64.3055,64.3055,56.588840000000005,0.0,-7.71665999999999,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-29 18:00:00+00:00,79,3,125.0,125.0,125.0,110.0,105.0,64.3055,64.3055,64.3055,56.588840000000005,54.01662,7.71665999999999,-2.5722200000000015,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-30 00:00:00+00:00,78,3,125.0,125.0,110.0,105.0,90.0,64.3055,64.3055,56.588840000000005,54.01662,46.29996,2.5722200000000015,-7.7166600000000045,0.0,-7.71665999999999,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-30 06:00:00+00:00,101,3,125.0,110.0,105.0,90.0,80.0,64.3055,56.588840000000005,54.01662,46.29996,41.15552,7.7166600000000045,-5.144439999999996,7.71665999999999,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-30 12:00:00+00:00,145,3,110.0,105.0,90.0,80.0,75.0,56.588840000000005,54.01662,46.29996,41.15552,38.5833,5.144439999999996,-2.5722200000000015,2.5722200000000015,-7.7166600000000045,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-06-30 18:00:00+00:00,169,3,105.0,90.0,80.0,75.0,65.0,54.01662,46.29996,41.15552,38.5833,33.43886,2.5722200000000015,-5.144440000000003,7.7166600000000045,-5.144439999999996,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-01 00:00:00+00:00,98,3,90.0,80.0,75.0,65.0,65.0,46.29996,41.15552,38.5833,33.43886,33.43886,5.144440000000003,0.0,5.144439999999996,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-01 06:00:00+00:00,70,3,80.0,75.0,65.0,65.0,55.0,41.15552,38.5833,33.43886,33.43886,28.294420000000002,0.0,-5.144439999999996,2.5722200000000015,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-01 12:00:00+00:00,20,3,75.0,65.0,65.0,55.0,45.0,38.5833,33.43886,33.43886,28.294420000000002,23.14998,5.144439999999996,-5.144440000000003,5.144440000000003,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-01 18:00:00+00:00,0,3,65.0,65.0,55.0,45.0,45.0,33.43886,33.43886,28.294420000000002,23.14998,23.14998,5.144440000000003,0.0,0.0,-5.144439999999996,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-02 00:00:00+00:00,0,3,65.0,55.0,45.0,45.0,40.0,33.43886,28.294420000000002,23.14998,23.14998,20.57776,0.0,-2.572219999999998,5.144439999999996,-5.144440000000003,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-02 06:00:00+00:00,39,3,55.0,45.0,45.0,40.0,40.0,28.294420000000002,23.14998,23.14998,20.57776,20.57776,2.572219999999998,0.0,5.144440000000003,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-02 12:00:00+00:00,100,3,45.0,45.0,40.0,40.0,35.0,23.14998,23.14998,20.57776,20.57776,18.00554,0.0,-2.5722200000000015,0.0,-2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-02 18:00:00+00:00,59,3,45.0,40.0,40.0,35.0,35.0,23.14998,20.57776,20.57776,18.00554,18.00554,2.5722200000000015,0.0,2.572219999999998,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-03 00:00:00+00:00,29,3,40.0,40.0,35.0,35.0,35.0,20.57776,20.57776,18.00554,18.00554,18.00554,0.0,0.0,0.0,-2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004174N14146,2004,MINDULLE,2004-07-03 06:00:00+00:00,11,3,40.0,35.0,35.0,35.0,30.0,20.57776,18.00554,18.00554,18.00554,15.43332,0.0,-2.5722199999999997,2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2004177N12154,2004,TINGTING,2004-06-25 12:00:00+00:00,1608,4,25.0,25.0,30.0,30.0,30.0,12.8611,12.8611,15.43332,15.43332,15.43332,0.0,0.0,0.0,2.5722199999999997,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-25 18:00:00+00:00,1615,4,25.0,30.0,30.0,30.0,35.0,12.8611,15.43332,15.43332,15.43332,18.00554,0.0,2.5722199999999997,-2.5722199999999997,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-26 00:00:00+00:00,1613,4,30.0,30.0,30.0,35.0,40.0,15.43332,15.43332,15.43332,18.00554,20.57776,-2.5722199999999997,2.5722200000000015,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-26 06:00:00+00:00,1613,4,30.0,30.0,35.0,40.0,45.0,15.43332,15.43332,18.00554,20.57776,23.14998,-2.5722200000000015,2.572219999999998,0.0,2.5722199999999997,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-26 12:00:00+00:00,1647,4,30.0,35.0,40.0,45.0,50.0,15.43332,18.00554,20.57776,23.14998,25.7222,-2.572219999999998,2.5722200000000015,-2.5722199999999997,2.5722200000000015,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-26 18:00:00+00:00,1715,4,35.0,40.0,45.0,50.0,55.0,18.00554,20.57776,23.14998,25.7222,28.294420000000002,-2.5722200000000015,2.5722200000000015,-2.5722200000000015,2.572219999999998,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-27 00:00:00+00:00,1768,4,40.0,45.0,50.0,55.0,55.0,20.57776,23.14998,25.7222,28.294420000000002,28.294420000000002,-2.5722200000000015,0.0,-2.572219999999998,2.5722200000000015,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-27 06:00:00+00:00,1818,4,45.0,50.0,55.0,55.0,60.0,23.14998,25.7222,28.294420000000002,28.294420000000002,30.86664,0.0,2.572219999999998,-2.5722200000000015,2.5722200000000015,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-27 12:00:00+00:00,1882,4,50.0,55.0,55.0,60.0,65.0,25.7222,28.294420000000002,28.294420000000002,30.86664,33.43886,-2.572219999999998,2.572219999999998,-2.5722200000000015,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-27 18:00:00+00:00,1971,4,55.0,55.0,60.0,65.0,75.0,28.294420000000002,28.294420000000002,30.86664,33.43886,38.5833,-2.572219999999998,5.144440000000003,0.0,2.572219999999998,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2004177N12154,2004,TINGTING,2004-06-28 00:00:00+00:00,2050,4,55.0,60.0,65.0,75.0,80.0,28.294420000000002,30.86664,33.43886,38.5833,41.15552,-5.144440000000003,2.5722200000000015,-2.572219999999998,2.572219999999998,0,0,5.0,0.0012543630017452006,0.0012557326927276698
