SID,NAME,crossing_time,crossing_lon,crossing_lat,segment_hours,fraction,original_JTWC,JTWC,original_JMA,JMA,original_CMA,CMA,original_HKO,HKO,original_KMA,KMA,all_original,available_count,common_intensity_ms,disagreement_ms
2016287N12131,SARIKA,2016-10-15 18:30:24.699955694+00:00,121.63949398537869,15.742238424900346,6.0,0.08447684980069425,True,53.403171699747524,True,48.00304930093953,True,51.306859161127434,True,50.57527152316175,True,42.86566416482026,True,5,50.57527152316175,4.048105634035215
2016288N06146,HAIMA,2016-10-19 15:54:46.427398858+00:00,122.15656093341784,17.62607470830692,6.0,0.6521494166138382,True,52.7318497116708,True,48.089498001197704,True,51.169111020851275,True,48.984247001796554,True,50.348630535010116,True,5,50.348630535010116,1.8222853055971957
2016328N09130,TOKAGE,2016-11-24 20:12:03.867565556+00:00,123.13315427937238,11.210053716188288,6.0,0.366845720627623,True,20.014889438028046,True,,True,15.227997699469812,True,16.37694204805883,True,18.005555555555556,True,4,17.19124880180719,
2016347N10110,UNNAMED,2016-12-12 23:01:58.562979864+00:00,108.09341316778529,10.9,6.0,0.8388223601789093,False,,False,,False,,True,12.861111111111112,False,,False,1,12.861111111111112,
2017008N08128,UNNAMED,2017-01-08 21:15:33.402882912+00:00,125.02839345178444,10.108642619286224,6.0,0.543213096431117,True,13.053543737820698,False,,False,,True,12.861111111111112,False,,False,2,12.957327424465905,
2017104N11130,UNNAMED,2017-04-15 11:18:01.086112820+00:00,125.59329310693255,11.28833836163343,6.0,0.8833836163342994,False,,False,,True,12.346666666666668,True,12.861111111111112,False,,False,2,12.60388888888889,
2017161N13119,MERBOK,2017-06-12 16:53:35.560898301+00:00,114.58155352267732,22.733981704095896,6.0,0.8155352267732212,True,17.62770763004132,True,24.098968777822208,True,23.005547370726376,True,21.526746555599985,True,20.253127088897777,True,5,21.526746555599985,2.5187386191514074
2017182N15132,NANMADOL,2017-07-04 03:19:20.713009889+00:00,132.504199510999,33.18761569939455,6.0,0.5537367134207898,True,23.92166666666667,True,25.722222222222225,True,23.7056,True,25.722222222222225,True,26.751111111111115,True,5,25.722222222222225,1.3050351389810584
2017195N16114,TALAS,2017-07-16 17:25:27.181843274+00:00,105.83434932497295,18.58080723928958,6.0,0.9040361964478905,True,21.759061412063907,True,25.722222222222225,True,23.7056,True,25.722222222222225,True,20.557013789384744,True,5,23.7056,2.324361202407779
2017200N26162,NORU,2017-08-05 16:58:22.859152389+00:00,130.43153442874797,30.248650821560968,6.0,0.8288360718698868,True,35.88250000000001,True,30.866666666666667,True,32.368256094419394,True,39.02360499291246,True,35.68665687754883,True,5,35.68665687754883,3.208401347277887
2017202N16116,SONCA,2017-07-25 07:30:57.270867971+00:00,107.12208342801995,17.024204571278176,6.0,0.2526514290727562,True,20.925115673086456,True,,True,18.267828856914406,True,19.927902157440634,True,17.994643451905013,True,4,19.09786550717752,
2017202N19124,ROKE,2017-07-23 01:43:34.095875155+00:00,114.36846556422535,22.443844811924894,6.0,0.28768962384978636,True,12.97659694296134,True,,True,17.488210493245806,True,16.52555226841721,False,,False,3,16.52555226841721,
2017206N13129,NESAT,2017-07-29 11:39:10.886742894+00:00,121.85204638571275,24.5306048190497,6.0,0.9421706825414162,True,38.41300403224718,True,41.15555555555556,True,36.16650655566218,True,38.732083188796246,True,32.074055382111055,True,5,38.41300403224718,3.418695432811637
2017209N19118,HAITANG,2017-07-30 09:35:35.202595726+00:00,120.41977039440485,22.478507563631673,6.0,0.598851972024363,True,19.137333333333334,True,21.609619649737336,True,19.95561516983074,True,23.150000000000002,True,23.562736748783824,True,5,21.609619649737336,1.9336030481907862
2017232N19130,HATO,2017-08-23 05:23:14.189547836+00:00,113.06339336682686,22.128515402013228,6.0,0.8978791457331852,True,40.91112343688194,True,38.583333333333336,True,40.30580451536343,True,46.300000000000004,True,32.21076859239246,True,5,40.30580451536343,5.06759826421588
2017236N15129,PAKHAR,2017-08-25 13:29:16.110872106+00:00,122.02723509447605,16.17357766715159,6.0,0.2479680959308439,True,20.343137973034867,True,22.512170953244553,True,21.73013333333333,True,20.57777777777778,True,22.121111111111112,True,5,21.73013333333333,0.9542996604764433
2017242N19122,MAWAR,2017-09-03 14:07:21.672412488+00:00,115.85235320885454,22.776890565103905,6.0,0.3537811302078069,True,15.052559812709118,True,21.32999263015317,True,19.109322720753898,True,19.667774092854366,True,18.243325963486505,True,5,19.109322720753898,2.3201013637924883
2017253N14130,DOKSURI,2017-09-15 03:59:59.703205714+00:00,106.46668590333331,17.766665292619045,6.0,0.6666529261904657,True,40.666931941860796,True,41.15555555555556,True,40.0032,True,42.87044105748683,True,33.61056829429645,True,5,40.666931941860796,3.5450998353820493
2017267N18116,UNNAMED,2017-09-24 12:54:45.705551776+00:00,110.51746080267907,18.991269598660452,6.0,0.15211599776742446,True,14.353000000000002,False,,True,18.090808146456688,True,12.861111111111112,False,,False,3,14.353000000000002,
2017282N17113,UNNAMED,2017-10-09 21:03:11.324142427+00:00,106.43671360122028,18.056200319430516,6.0,0.5088575991864559,True,14.353000000000002,False,,True,14.322133333333335,True,12.861111111111112,False,,False,3,14.322133333333335,
2017284N15134,KHANUN,2017-10-12 16:49:33.984878976+00:00,122.27390838747374,18.2,6.0,0.8043511518044681,True,16.27714201364159,True,18.005555555555556,True,16.79146666666667,True,18.005555555555556,True,20.68962037015764,True,5,18.005555555555556,1.7067711570892017
2017288N09138,LAN,2017-10-22 17:48:51.483709673+00:00,138.1411953263139,34.61953044653481,6.0,0.9690501717441578,True,33.78648192330407,True,41.314775227582835,True,38.0888736873918,True,41.2351653915692,True,43.26109923494152,True,5,41.2351653915692,3.7107510407878688
2017304N11127,DAMREY,2017-10-31 16:03:59.734270710+00:00,123.11557523920658,11.235553095099176,6.0,0.6777654754958746,False,,True,,True,14.322133333333335,False,,True,14.91888888888889,False,2,14.620511111111114,
2017312N10134,HAIKUI,2017-11-09 11:51:10.094994873+00:00,121.43434569477671,13.787733680436876,6.0,0.9754673608737505,True,14.353000000000002,True,,True,14.322133333333335,False,,True,14.893647529076771,False,3,14.353000000000002,
2017321N07124,KIROGI,2017-11-17 05:46:55.055081920+00:00,118.7545100637555,9.856391948995599,6.0,0.9636599574963327,True,11.873901894990812,True,,True,14.25034479070209,False,,True,14.91888888888889,False,3,14.25034479070209,
2017347N11131,KAI-TAK,2017-12-16 10:00:43.654171447+00:00,125.46565615343872,12.133131230687743,6.0,0.668687693122564,True,15.93810851353728,True,,True,21.73013333333333,True,23.150000000000002,True,19.375327995742786,True,4,20.55273066453806,
2017354N08134,TEMBIN,2017-12-21 19:26:56.412652702+00:00,126.38604923849476,7.875849941422675,6.0,0.2415005857732524,True,23.343957015399422,True,25.10102904881658,True,25.9531854642367,True,23.150000000000002,True,22.121111111111112,True,5,23.343957015399422,1.5563129090882122
2018039N08151,SANBA,2018-02-12 23:39:25.628428800+00:00,126.185720248,9.159997217600019,6.0,0.9428531680000276,True,16.74516666666667,True,18.005555555555556,True,16.79146666666667,True,18.005555555555556,True,18.064353296035527,True,5,18.005555555555556,0.6890114562044204
2018153N12113,EWINIAR,2018-06-05 23:38:10.726570788+00:00,110.52424580424463,20.5,6.0,0.9393854893883429,True,16.74516666666667,True,18.005555555555556,True,18.766933333333334,True,17.849641564371126,True,17.818458766134242,True,5,17.849641564371126,0.7221133013179314
2018165N22117,GAEMI,2018-06-14 19:20:48.516341785+00:00,120.24489366983136,22.64489366983135,6.0,0.2244683491567514,True,16.208200964092192,True,,True,14.322133333333335,True,15.433333333333334,True,18.005555555555556,True,4,15.820767148712763,
2018184N10147,MARIA,2018-07-11 01:40:59.803153154+00:00,119.56696175967625,26.45610928845513,6.0,0.2805464422756643,True,42.7667112760116,True,40.84126660503039,True,32.62418441795022,True,39.398011018656696,True,35.65257434890822,True,5,39.398011018656696,4.0874649589447225
2018195N19138,SON-TINH,2018-07-17 20:37:16.376594379+00:00,110.51363528380176,18.85631307132232,6.0,0.4368692867768118,True,19.137333333333334,True,19.45405289012409,True,19.57258154903825,True,20.902550224692625,True,19.164353423210386,True,5,19.45405289012409,0.7266150080927748
2018199N18128,AMPIL,2018-07-22 05:27:30.394625784+00:00,121.8992854588721,31.700714541127905,6.0,0.9097404919344569,True,26.31383333333334,True,23.150000000000002,True,23.97305697429982,True,23.382167512413037,True,23.242867004965216,True,5,23.382167512413037,1.3258253126992299
2018204N15137,JONGDARI,2018-07-28 15:22:28.802370198+00:00,136.89388861456035,34.48122227708794,6.0,0.5624445541758689,True,30.799411104637922,True,33.117646349073034,True,30.805207161776778,True,33.117646349073034,True,30.352678602961298,True,5,30.805207161776778,1.3626749095055952
2018218N18134,YAGI,2018-08-12 14:35:42.288204785+00:00,121.5944813200602,28.262267345658373,6.0,0.4325133428141328,True,19.46021199686292,True,19.465257345983648,True,21.56956077095527,True,23.150000000000002,True,20.647214049504573,True,5,20.647214049504573,1.5570449449570647
2018222N16147,LEEPI,2018-08-14 17:21:56.918186918+00:00,131.59025681775677,32.29430176791288,6.0,0.8943017679128786,True,19.390181120857743,True,21.12153646062597,True,19.080138334653892,True,18.549314238403745,True,18.223059028694834,True,5,19.080138334653892,1.1285068773870879
2018226N23128,RUMBIA,2018-08-16 20:17:00.694105140+00:00,121.3671772339261,30.728352614031667,6.0,0.3805876900527778,True,23.01123748077875,True,23.150000000000002,True,22.95376170455707,True,23.150000000000002,True,21.092222222222222,True,5,23.01123748077875,0.8870084567755434
2018227N11145,SOULIK,2018-08-23 10:21:57.920565795+00:00,126.06384075383784,34.28214520614056,6.0,0.7276815076756975,True,25.22452910677691,True,31.56713034414529,True,29.451200823122043,True,31.56713034414529,True,34.98222222222223,True,5,31.56713034414529,3.5805497337007366
2018234N22119,UNNAMED,2018-08-22 21:32:55.770098362+00:00,120.29573541894354,22.595735418943566,6.0,0.5914708378871296,True,13.375730156032331,False,,True,13.515097591218096,False,,False,,False,2,13.445413873625213,
2018239N11161,JEBI,2018-09-04 04:19:32.874998061+00:00,135.0977395831718,34.63499594879589,6.0,0.7209664350954483,True,40.94464583805002,True,40.01880600612009,True,37.15470967936689,True,44.445514114171154,True,39.38487231233513,True,5,40.01880600612009,2.6631746292068033
2018250N12170,MANGKHUT,2018-09-14 18:26:44.521022747+00:00,122.18114659090759,18.007428338068273,6.0,0.07428338068274343,True,66.09217553088384,True,55.824595438753114,True,61.31004785983706,True,68.68570654986422,True,55.539439029349396,True,5,61.31004785983706,5.926562643679323
2018263N12146,TRAMI,2018-09-29 23:48:11.445800540+00:00,130.85079484725975,30.454075190775775,6.0,0.9671965648398384,True,38.35313795080897,True,43.72777777777778,True,42.9664,True,41.15555555555556,True,43.21333333333334,True,5,42.9664,2.1986273333043527
2018294N08161,YUTU,2018-10-29 20:34:17.141375966+00:00,122.4000000960022,16.757142864000155,6.0,0.4285713599984433,True,47.159857634971175,True,38.950794003563566,True,43.38971469210522,True,43.72777777777778,True,41.89047640213814,True,5,43.38971469210522,2.983716274588705
2018311N07179,USAGI,2018-11-20 16:49:22.684235078+00:00,125.55502363399995,11.221531189538485,6.0,0.8038279738462109,True,10.037942848564223,True,,True,12.73419796526594,True,12.861111111111112,False,,False,3,12.73419796526594,
2018321N10113,TORAJI,2018-11-18 05:14:21.422125452+00:00,109.18875020889737,11.661964196186846,6.0,0.8732139872894891,True,12.264126606738996,True,,True,16.79146666666667,True,13.187232910472037,True,15.310235048122001,True,4,14.248733979297018,
2018358N07140,UNNAMED,2018-12-29 08:06:58.318925032+00:00,122.94149006469712,11.523650024883505,6.0,0.3526999502329886,False,,False,,True,13.625386338313074,True,12.861111111111112,False,,False,2,13.243248724712092,
2018365N08115,PABUK,2019-01-04 08:22:18.306491087+00:00,100.28376642625602,8.239529196718,6.0,0.39529196717998616,True,22.030458131688555,True,22.133221217753704,True,20.558804176185596,True,24.705443439975927,True,19.896307896811848,True,5,22.030458131688555,1.85400471688423
2019195N13136,DANAS,2019-07-20 11:58:59.718783627+00:00,126.29832552176742,35.59804644206201,6.0,0.9972092029457258,True,11.967509385020001,True,18.012734105756273,True,16.796979793220817,True,15.447690433734767,True,13.895742840160574,True,5,15.447690433734767,2.3806689645211883
2019205N23137,NARI,2019-07-26 20:31:56.064452860+00:00,136.1110200104829,33.89085602935207,6.0,0.42204002096576687,True,15.73557659651306,True,18.005555555555556,True,15.7493091748952,True,15.433333333333334,True,16.26862640260311,True,5,15.7493091748952,1.0324637897825477
2019210N16117,WIPHA,2019-08-01 10:20:36.696079072+00:00,110.39325521965964,21.161960557385942,6.0,0.7239211147718834,True,19.797760039946528,True,20.57777777777778,True,21.73013333333333,True,23.150000000000002,True,20.808167724754185,True,5,20.808167724754185,1.2835201792356408
2019213N17155,FRANCISCO,2019-08-05 19:41:57.050492048+00:00,131.53184418334888,32.11151646024321,6.0,0.28319678203928333,True,36.24230496036175,True,32.36888583099478,True,32.555730397754985,True,33.82577594304131,True,30.465862874877967,True,5,32.555730397754985,2.1313096590361065
2019214N15134,LEKIMA,2019-08-09 17:59:44.908409372+00:00,121.40041921085071,28.299441052198972,6.0,0.9993013152487151,True,43.062342740745066,True,43.72957495022136,True,49.877772876459986,True,43.72957495022136,True,39.09849664675521,True,5,43.72957495022136,3.8583662699174446
2019216N16147,KROSA,2019-08-15 00:50:01.888608609+00:00,132.5,32.894566854261754,6.0,0.13897632447267938,True,25.981378802473944,True,25.364744232050832,True,26.256985355322556,True,27.936966454273055,True,28.522906496751776,True,5,26.256985355322556,1.349562046891197
2019231N13135,BAILU,2019-08-24 22:29:12.431402181+00:00,117.37654157492932,23.5730179750909,6.0,0.7477977501010002,True,19.740643148800057,True,20.57777777777778,True,20.012476178167862,True,24.4474404633693,True,19.302996018924855,True,5,20.012476178167862,2.081786086926865
2019236N08143,PODUL,2019-08-27 14:43:58.172728815+00:00,121.79796388873183,16.082188383866946,6.0,0.45547095966736606,True,11.960833333333335,True,,True,14.322133333333335,True,15.433333333333334,True,16.324775917728825,True,4,14.877733333333335,
2019242N18126,KAJIKI,2019-09-02 01:27:21.151881282+00:00,110.43603111935539,18.72720622387108,6.0,0.24264592042973732,True,14.353000000000002,True,,True,16.19229300715217,True,15.433333333333334,True,14.91888888888889,True,4,15.176111111111112,
2019243N06136,LINGLING,2019-09-07 05:55:34.604492852+00:00,125.19508526838615,37.87296897612383,6.0,0.9877131709653781,True,31.156950952377976,True,30.898271121350167,True,31.662079164359753,True,36.07432002047811,True,35.00750578596902,True,5,31.662079164359753,2.4019564584883524
2019250N24123,UNNAMED,2019-09-10 14:59:56.259720679+00:00,126.39972294227255,37.39993073556814,6.0,0.49982683892034174,False,,False,,True,13.33474207394083,False,,False,,False,1,13.33474207394083,
2019268N10155,MITAG,2019-10-01 11:56:27.232854281+00:00,122.39802993383591,29.887194569933627,6.0,0.9901496691797149,True,28.729563633043927,True,30.866666666666667,True,31.62692566685778,True,30.917341146331022,True,31.92596024335417,True,5,30.917341146331022,1.2505628083750235
2019278N16165,HAGIBIS,2019-10-12 08:56:33.588316361+00:00,138.78853268424234,34.631843416717004,6.0,0.49044390353526524,True,38.32038621751945,True,38.632494140701915,True,38.0654888333924,True,42.46624707035096,True,39.62205438369594,True,5,38.632494140701915,1.8016974453001622
2019302N11118,BULBUL:MATMO,2019-10-30 15:35:11.977485735+00:00,109.32289024391406,13.419555347090148,6.0,0.5977767354507364,True,23.92166666666667,True,25.722222222222225,True,23.7056,True,25.722222222222225,True,21.91990831771693,True,5,23.92166666666667,1.5933475629096576
2019308N13114,NAKRI,2019-11-10 17:14:31.863234993+00:00,109.37578157680571,12.787369737199047,6.0,0.8736973719904597,True,21.831636936636826,True,21.227534630760193,True,22.353899912196447,True,18.65531240853797,True,19.554249926830376,True,5,21.227534630760193,1.5640302609690824
2019314N14136,KALMAEGI,2019-11-19 17:49:48.225941988+00:00,122.20849686191684,18.522658298444867,6.0,0.9716771269439164,True,31.233672732324656,True,23.51426361736019,True,26.724750891626528,True,25.940780392638338,True,24.31002379113856,True,5,25.940780392638338,3.015000891289857
2019329N09160,KAMMURI,2019-12-02 14:45:41.276133823+00:00,124.14770688145421,12.99204885309096,6.0,0.46024426545480424,True,56.311019009654544,True,46.300000000000004,True,47.90506666666667,True,51.44444444444445,True,43.21333333333334,True,5,47.90506666666667,5.034745574925476
2019354N05151,PHANFONE,2019-12-24 08:48:19.384255380+00:00,125.69865387115414,11.187025634358895,6.0,0.4675640858972372,True,41.78532455414718,True,37.213789843169,True,35.533010048103634,True,33.272024130782455,True,33.33877003402503,True,5,35.533010048103634,3.5151134505263926
2020129N07134,VONGFONG,2020-05-14 04:33:55.562488051+00:00,125.51518489633116,12.176090567074313,6.0,0.7609056707431421,True,47.27137984869606,True,43.72777777777778,True,45.22111568354608,True,46.300000000000004,True,40.12666666666667,True,5,45.22111568354608,2.7909947791246053
2020213N15131,HAGUPIT,2020-08-03 19:53:42.153324819+00:00,120.94207978414772,27.984256388534142,6.0,0.31584043170460063,True,32.10478523645323,True,33.57387577979061,True,35.79165734747817,True,36.958509779119666,True,29.458320224235056,True,5,33.57387577979061,2.977845857158196
2020222N15117,MEKKHALA,2020-08-10 23:20:44.991262364+00:00,117.75451409114896,24.058263363012667,6.0,0.8909718177020522,True,33.22951974991293,True,23.43044471335528,True,35.02920435234662,True,35.16977697104528,True,20.39986698935967,True,5,33.22951974991293,7.004785456564235
2020234N19123,BAVI,2020-08-27 00:42:03.212903567+00:00,124.87008924732129,39.51540161294591,6.0,0.11681541220218605,True,29.70095699055169,True,,True,27.490441901874945,True,29.965241069173132,True,30.99412995806202,True,4,29.83309902986241,
2020239N13134,MAYSAK,2020-09-02 16:03:18.609121219+00:00,128.5758615333898,34.754481526796525,6.0,0.6758615333897922,True,36.65789323520939,True,39.417089500225146,True,38.668058069506245,True,40.25084566711696,True,41.127174066936846,True,5,39.417089500225146,1.703506841905225
2020244N25146,HAISHEN,2020-09-06 23:10:24.704092800+00:00,129.1862254819111,35.15563704777779,6.0,0.862254819111115,True,36.54151886043273,True,37.074044756970345,True,36.59648869334659,True,38.937644548619744,True,36.32860484031058,True,5,36.59648869334659,1.065128197687686
2020258N11127,NOUL,2020-09-18 00:31:21.585773522+00:00,108.05609073306186,16.3,6.0,0.08711045247790139,True,21.112734558528228,True,22.92593255834851,True,23.103306716840795,True,22.70186511669702,True,23.9100079589071,True,5,22.92593255834851,1.0227840068980565
2020285N17120,NANGKA,2020-10-13 11:26:05.733853917+00:00,110.56592529177118,19.062328404702182,6.0,0.9058210117554495,True,23.696374830287667,True,23.150000000000002,True,23.7056,True,23.150000000000002,True,24.081989174317275,True,5,23.696374830287667,0.40262225528737083
2020288N13124,UNNAMED,2020-10-14 11:57:30.988636871+00:00,122.60965814390647,13.49586079546865,6.0,0.9931013257810832,False,,False,,True,12.346666666666668,False,,False,,False,1,12.346666666666668,
2020291N06141,SAUDEL,2020-10-25 22:07:55.365734345+00:00,106.44906052835756,17.8688674339553,6.0,0.6886743395530175,True,10.313409534065924,False,,True,12.961680131357667,False,,False,,False,2,11.637544832711797,
2020296N09137,MOLAVE,2020-10-28 04:22:24.017717918+00:00,108.92533234900452,15.03733382549774,6.0,0.7288897091628996,True,34.78741533479497,True,37.40582294063975,True,33.348067029918404,True,37.40582294063975,True,37.59788473181146,True,5,37.40582294063975,1.9332365424279654
2020299N11144,GONI,2020-10-31 20:49:09.976140367+00:00,124.34213117608726,13.606018739441037,6.0,0.4699063027948114,True,72.3409131146481,True,56.898519595688946,True,61.59616124090033,True,69.91444606020008,True,50.756149333035616,True,5,61.59616124090033,8.968438898383502
2020313N08135,VAMCO,2020-11-11 17:05:02.522063019+00:00,121.52899152340143,15.038935593759618,6.0,0.8473389843990446,True,45.81635725948676,True,36.4037891679069,True,40.0032,True,41.15555555555556,True,37.040000000000006,True,5,40.0032,3.7691035813094724
2021132N06132,UNNAMED,2021-05-13 16:26:22.684322970+00:00,126.60804872877884,7.4739939089026395,6.0,0.739939089026393,True,12.582942375867365,False,,True,12.860408327597996,True,12.861111111111112,False,,False,3,12.860408327597996,
2021148N05142,CHOI-WAN,2021-06-01 17:49:34.592902212+00:00,124.04922185491847,11.894209193539002,6.0,0.9710459676950052,True,14.353000000000002,True,18.005555555555556,True,16.79146666666667,True,18.005555555555556,True,18.035346037682697,True,5,18.005555555555556,1.591935154050853
2021161N18115,KOGUMA,2021-06-11 23:42:48.214444151+00:00,110.05254463478855,18.390446430038438,6.0,0.9522321501922022,True,11.846564675284782,True,18.005555555555556,True,18.67256953829969,True,15.433333333333334,True,14.91888888888889,True,5,15.433333333333334,2.7227538004155467
2021197N17135,IN-FA,2021-07-26 00:45:43.756537866+00:00,121.16189227030736,30.638107729692592,6.0,0.12702576564197443,True,18.83346653095679,True,25.722222222222225,True,23.7056,True,27.96770594726537,True,28.220759593966548,True,5,25.722222222222225,3.851727800849887
2021198N19117,CEMPAKA,2021-07-20 15:38:05.190576768+00:00,111.69710206998218,21.76057958600356,6.0,0.6057958600355846,True,30.08584134727284,True,27.750183520039162,True,25.623819025141852,True,27.750183520039162,True,26.409646316487525,True,5,27.750183520039162,1.6968957618215283
2021214N21110,LUPIT,2021-08-05 07:32:21.738243059+00:00,117.07696858670914,23.60262478227887,6.0,0.25656195569717966,True,20.915761041646398,True,20.57777777777778,True,18.766933333333334,True,19.9178434139567,True,20.300300985636927,True,5,20.300300985636927,0.828253354370429
2021248N11131,CONSON,2021-09-07 02:26:28.375874338+00:00,123.91519152259087,12.162747701376635,6.0,0.40686925344158453,True,25.340534267558827,True,23.150000000000002,True,26.6688,True,25.722222222222225,True,21.70248785701455,True,5,25.340534267558827,2.034157070824416
2021248N12141,CHANTHU,2021-09-17 14:38:01.526196241+00:00,132.69739886530573,33.84389595461222,6.0,0.43895954612227683,True,15.695102272417829,True,23.150000000000002,True,19.562258454884116,True,19.448676278585477,True,19.862908112726508,True,5,19.562258454884116,2.642365032609713
2021264N13119,DIANMU,2021-09-23 14:58:52.626100091+00:00,108.70374299443938,15.449064251390155,6.0,0.49688083796718274,True,15.556544888776173,True,,True,14.582930718070134,True,18.005555555555556,True,15.449379689124383,True,4,15.502962288950279,
2021280N14137,KOMPASU,2021-10-13 07:20:58.623598647+00:00,110.56259558342725,19.05501274445697,6.0,0.2249362777151589,True,23.38358160099239,True,27.137272260198685,True,27.53338136979074,True,31.703130612520248,True,27.767433923067706,True,5,27.53338136979074,2.9502241867435552
2021346N05145,RAI,2021-12-16 10:48:32.116505254+00:00,124.55732362456212,10.080148687524325,6.0,0.8014868752432562,True,58.836629439816775,True,49.893461964026365,True,51.74327462238408,True,49.893461964026365,True,48.039932134609415,True,5,49.893461964026365,4.208766738886898
2021349N05108,UNNAMED,2021-12-16 16:10:32.838100986+00:00,103.45605290965375,4.23040352731025,6.0,0.6959647268975004,True,14.353000000000002,False,,False,,False,,False,,False,1,14.353000000000002,
2022088N09116,UNNAMED,2022-03-30 22:54:54.985718456+00:00,109.37231507928783,12.827684920712159,6.0,0.8192123017803965,True,16.74516666666667,False,,False,,False,,False,,False,1,16.74516666666667,
2022099N11128,MEGI,2022-04-10 19:25:43.370922574+00:00,125.05237619516134,11.023811902419325,6.0,0.23811902419325293,True,11.960833333333335,True,,True,16.203471422925464,True,17.3930605099918,True,18.054452371542435,True,4,16.79826596645863,
2022180N15117,CHABA,2022-07-02 08:46:14.031401305+00:00,111.01529571479062,21.523232499116386,6.0,0.46176071302340915,True,32.56867424298751,True,31.26010644155915,True,29.021968850563447,True,29.875635386724916,True,31.181418486580654,True,5,31.181418486580654,1.3692636015043873
2022180N15130,AERE,2022-07-04 19:24:00.242724199+00:00,129.72668239879073,32.81667228528241,6.0,0.23334457056481028,True,11.960833333333335,True,,True,16.79146666666667,True,12.260897021269406,False,,False,3,12.260897021269406,
2022215N21118,UNNAMED,2022-08-04 00:59:17.391576019+00:00,114.90236713466561,22.5988164326672,6.0,0.16469405444533436,True,11.566857706091021,False,,True,12.346666666666668,True,12.437481404398946,False,,False,3,12.346666666666668,
2022220N16110,MULAN,2022-08-10 03:52:54.906939395+00:00,110.28831492438258,20.258794572951775,6.0,0.6469864323794354,False,,True,18.005555555555556,True,18.766933333333334,True,18.005555555555556,True,18.005555555555556,False,4,18.005555555555556,
2022221N24149,MEARI,2022-08-13 05:30:10.170969345+00:00,138.1254237903894,34.6254237903894,6.0,0.9171375448771073,True,14.55122080306315,True,20.57777777777778,True,18.766933333333334,True,20.57777777777778,True,20.063333333333336,True,5,20.063333333333336,2.545217760428289
2022232N18131,MA-ON,2022-08-23 03:01:11.071509796+00:00,122.1960515827891,17.502632278140595,6.0,0.503290347675744,True,26.31383333333334,True,25.722222222222225,True,23.7056,True,25.722222222222225,True,25.47346350541039,True,5,25.722222222222225,0.9897409643143323
2022247N26147,MUIFA,2022-09-14 16:24:30.354056010+00:00,121.85915683177751,30.855160197815415,6.0,0.7347386137041667,True,32.36726555916803,True,34.803511353944124,True,33.3105155030556,True,32.91360036424952,True,33.26017802061079,True,5,33.26017802061079,0.9050872309122767
2022254N24143,NANMADOL,2022-09-18 08:23:21.858431631+00:00,130.62035316267009,31.177881023979523,6.0,0.39823418664960286,True,41.15371490633942,True,43.2269595263539,True,41.7863524581199,True,41.67908412868038,True,45.389443018756644,True,5,41.7863524581199,1.714994343882043
2022264N17132,NORU,2022-09-25 11:34:21.282662956+00:00,121.4783606051272,15.185752617249596,6.0,0.928763086247983,True,55.531065044874694,True,44.09425212296871,True,50.267530241854956,True,51.81091878963538,True,43.616455113043365,True,5,50.267530241854956,5.128136050784438
2022285N12116,SONCA,2022-10-14 18:43:30.004133179+00:00,108.94291641791051,15.236250057405268,6.0,0.12083352468422959,True,15.878004876770296,True,,True,16.493088416379745,True,15.122522655951121,True,18.537147360632908,True,4,16.18554664657502,
2022299N11134,NALGAE,2022-10-28 19:15:56.182249801+00:00,123.58359845487485,13.54218687268335,6.0,0.21093436341675442,True,26.31383333333334,True,25.722222222222225,True,26.6688,True,25.722222222222225,True,26.751111111111115,True,5,26.31383333333334,0.49665075214373555
2023101N14127,UNNAMED,2023-04-11 13:31:39.470850107+00:00,124.39815794722023,13.77453948680506,6.0,0.25460513194940404,False,,False,,True,14.322133333333335,True,12.861111111111112,False,,False,2,13.591622222222224,
2023194N16123,TALIM,2023-07-13 15:39:28.562067646+00:00,122.35613773948802,16.665793390767952,6.0,0.6096556512799225,False,,True,,True,12.346666666666668,False,,False,,False,1,12.346666666666668,
2023201N13134,DOKSURI,2023-07-25 23:31:08.574470718+00:00,121.41603171786369,18.908015858931858,6.0,0.9198414106814141,True,50.81075811624484,True,46.71237140949451,True,52.5873925985355,True,54.22285237141392,True,45.08656379426227,True,5,50.81075811624484,3.875160451911633
2023207N09141,KHANUN,2023-08-10 00:50:55.127169860+00:00,128.61513535639278,35.05459393082171,6.0,0.14144107267873096,True,20.51444814192109,True,,True,21.311015146771716,True,22.78618212972082,True,25.95071179649692,True,4,22.04859863824627,
2023218N25145,LAN,2023-08-14 19:33:56.423035560+00:00,135.8173381423661,33.50875640872448,6.0,0.26094551090560003,True,33.38559938798129,True,30.19545682472615,True,30.318743770140877,True,32.09646920500786,True,31.090103745226937,True,5,31.090103745226937,1.3362500898776777
2023234N18128,SAOLA,2023-09-02 05:59:06.241653896+00:00,111.90223993108759,21.7,6.0,0.9975111876804021,True,28.723860961611596,True,25.735025778933046,True,23.72526626310782,True,28.320051557866087,True,24.198094223955124,True,5,25.735025778933046,2.3018960874604186
2023239N18144,HAIKUI,2023-09-03 07:14:11.303647747+00:00,121.23209746564481,22.879392112741908,6.0,0.2060788725809175,True,48.26359996123074,True,32.378727577722614,True,43.38521285320094,True,47.28198025547281,True,38.43040856880063,True,5,43.38521285320094,6.602048038091687
